tweet_id,timestamp,source,text,expanded_urls,rating_numerator,rating_denominator,name,dog_type,likes,retweets,jpg_url,img_num,p1,p1_conf,p1_dog,p2,p2_conf,p2_dog,p3,p3_conf,p3_dog
693155686491000832,2016-01-29,Twitter for iPhone,This is Dunkin. He can only see when he's wet (tragic). 12/10 future heartbreaker https://t.co/At8Kxc5H9U,"https://twitter.com/dog_rates/status/693155686491000832/photo/1,https://twitter.com/dog_rates/status/693155686491000832/photo/1,https://twitter.com/dog_rates/status/693155686491000832/photo/1,https://twitter.com/dog_rates/status/693155686491000832/photo/1",12,10,Dunkin,,7230.0,2882.0,https://pbs.twimg.com/media/CZ6VatdWwAAwHly.jpg,3.0,shih-tzu,0.69748,True,lhasa,0.200151,True,tibetan terrier,0.0909703999999999,True
693109034023534592,2016-01-29,Twitter for iPhone,"""Thank you friend that was a swell petting"" 11/10 (vid by @MatthewjamesMac) https://t.co/NY3cPAZAIM",https://twitter.com/dog_rates/status/693109034023534592/video/1,11,10,,,1556.0,548.0,https://pbs.twimg.com/ext_tw_video_thumb/693108992730632192/pu/img/ncJQQZf3eroMSF12.jpg,1.0,cocker spaniel,0.740013,True,welsh springer spaniel,0.088739,True,golden retriever,0.0474698,True
693095443459342336,2016-01-29,Twitter for iPhone,This is Milo. He doesn't understand your fancy human gestures. Will lick instead. 10/10 can't faze this pupper https://t.co/OhodPIDOpW,https://twitter.com/dog_rates/status/693095443459342336/photo/1,10,10,Milo,pupper,1692.0,401.0,,,,,,,,,,,
692919143163629568,2016-01-29,Twitter for iPhone,Please only send in dogs. Don't submit other things like this pic of Kenny Chesney in a bathtub. Thank you. 9/10 https://t.co/TMpDHHGspy,https://twitter.com/dog_rates/status/692919143163629568/photo/1,9,10,,,2492.0,692.0,https://pbs.twimg.com/media/CZ2-SRiWcAIjuM5.jpg,1.0,saint bernard,0.612635,True,english springer,0.269744,True,boxer,0.0486655,True
692905862751522816,2016-01-29,Twitter for iPhone,This is Wally. He's being abducted by aliens. 10/10 poor pupper https://t.co/EiF659Bgjn,https://twitter.com/dog_rates/status/692905862751522816/photo/1,10,10,Wally,pupper,2232.0,785.0,https://pbs.twimg.com/media/CZ2yNKhWEAA_7cb.jpg,1.0,mexican hairless,0.162638,True,doberman,0.1562869999999999,True,rhodesian ridgeback,0.0814778,True
692901601640583168,2016-01-29,Twitter for iPhone,"""Fuck the system"" 10/10 https://t.co/N0OADmCnVV",https://twitter.com/dog_rates/status/692901601640583168/photo/1,10,10,,,1610.0,533.0,https://pbs.twimg.com/media/CZ2uU37UcAANzmK.jpg,1.0,soft-coated wheaten terrier,0.403496,True,cocker spaniel,0.135164,True,golden retriever,0.0887187,True
692894228850999298,2016-01-29,Twitter for iPhone,Meet Tupawc. He's actually a Christian rapper. Doesn't even understand the concept of dollar signs. 10/10 great guy https://t.co/mCqgtqLDCW,https://twitter.com/dog_rates/status/692894228850999298/photo/1,10,10,Tupawc,,2074.0,714.0,https://pbs.twimg.com/media/CZ2nn7BUsAI2Pj3.jpg,1.0,german short-haired pointer,0.876977,True,bluetick,0.0366151,True,basset,0.0178477,True
692828166163931137,2016-01-28,Twitter for iPhone,This pupper just descended from heaven. 12/10 can probably fly https://t.co/X6X9wM7NuS,https://twitter.com/dog_rates/status/692828166163931137/photo/1,12,10,,pupper,2644.0,793.0,https://pbs.twimg.com/media/CZ1riVOWwAATfGf.jpg,1.0,samoyed,0.985857,True,arctic fox,0.00785164,False,white wolf,0.0032777,False
692752401762250755,2016-01-28,Twitter for iPhone,"""Hello yes could I get one pupper to go please thank you""
Both 13/10 https://t.co/kYWcXbluUu",https://twitter.com/dog_rates/status/692752401762250755/photo/1,13,10,,pupper,6249.0,3288.0,https://pbs.twimg.com/tweet_video_thumb/CZ0mhduWkAICSGe.png,1.0,samoyed,0.471276,True,siberian husky,0.15885,True,eskimo dog,0.138672,True
692568918515392513,2016-01-28,Twitter for iPhone,This is Chester. He's been guarding this pumpkin since October. Dedicated af. Hat is nifty as hell. 12/10 would snug https://t.co/CFMjsn3P6B,"https://twitter.com/dog_rates/status/692568918515392513/photo/1,https://twitter.com/dog_rates/status/692568918515392513/photo/1,https://twitter.com/dog_rates/status/692568918515392513/photo/1",12,10,Chester,,4012.0,1388.0,https://pbs.twimg.com/media/CZx_wV2UMAArgsJ.jpg,2.0,golden retriever,0.636845,True,labrador retriever,0.1633619999999999,True,pekinese,0.045554,True
692535307825213440,2016-01-28,Twitter for iPhone,This is Amber. She's a Fetty Woof. 10/10 would pet in a heartbeat https://t.co/Dt360V2MYI,https://twitter.com/dog_rates/status/692535307825213440/photo/1,10,10,Amber,,2888.0,1227.0,https://pbs.twimg.com/media/CZxhL2yWAAI_DHn.jpg,1.0,pug,0.4130899999999999,True,french bulldog,0.199865,True,chihuahua,0.0819906,True
692530551048294401,2016-01-28,Twitter for iPhone,Say hello to Cody. He's been to like 80 countries and is way more cultured than you. He wanted me to say that. 10/10 https://t.co/Iv3flDTpXu,https://twitter.com/dog_rates/status/692530551048294401/photo/1,10,10,Cody,,1689.0,366.0,https://pbs.twimg.com/media/CZxc3G7WEAAM4Mv.jpg,1.0,siberian husky,0.4864279999999999,True,eskimo dog,0.448518,True,white wolf,0.0415061,False
692423280028966913,2016-01-27,Twitter for iPhone,PUPDATE: just noticed this dog has some extra legs. Very advanced. Revolutionary af. Upgraded to a 9/10,,9,10,,,1366.0,195.0,,,,,,,,,,,
692417313023332352,2016-01-27,Twitter for iPhone,Meet Herschel. He's slightly bigger than ur average pupper. Looks lonely. Could probably ride 7/10 would totally pet https://t.co/VGaIMktX10,https://twitter.com/dog_rates/status/692417313023332352/photo/1,7,10,Herschel,pupper,8618.0,3120.0,,,,,,,,,,,
692187005137076224,2016-01-27,Twitter for iPhone,This is a rare Arctic Wubberfloof. Unamused by the happenings. No longer has the appetites. 12/10 would totally hug https://t.co/krvbacIX0N,"https://twitter.com/dog_rates/status/692187005137076224/photo/1,https://twitter.com/dog_rates/status/692187005137076224/photo/1,https://twitter.com/dog_rates/status/692187005137076224/photo/1",12,10,a,,2326.0,741.0,https://pbs.twimg.com/media/CZskaEIWIAUeTr5.jpg,2.0,siberian husky,0.810592,True,malamute,0.119745,True,eskimo dog,0.0292647999999999,True
692158366030913536,2016-01-27,Twitter for iPhone,This is Edgar. He's a Sassafras Puggleflash. Nothing satisfies him. Not since the war. 10/10 cheer up pup https://t.co/1NgMb9BTWB,https://twitter.com/dog_rates/status/692158366030913536/photo/1,10,10,Edgar,,1959.0,717.0,https://pbs.twimg.com/media/CZsKVxfWQAAXy2u.jpg,1.0,pug,0.956565,True,swing,0.0189067,False,toy poodle,0.0135443999999999,True
692142790915014657,2016-01-27,Twitter for iPhone,These are some pictures of Teddy that further justify his 13/10 rating. Please enjoy https://t.co/tDkJAnQsbQ,"https://twitter.com/dog_rates/status/692142790915014657/photo/1,https://twitter.com/dog_rates/status/692142790915014657/photo/1,https://twitter.com/dog_rates/status/692142790915014657/photo/1,https://twitter.com/dog_rates/status/692142790915014657/photo/1",13,10,,,1502.0,352.0,https://pbs.twimg.com/media/CZr8LvyXEAABJ9k.jpg,3.0,toy poodle,0.670068,True,teddy,0.190898,False,miniature poodle,0.0321779,True
692041934689402880,2016-01-26,Vine - Make a Scene,This is Teddy. His head is too heavy. 13/10 (vid by @jooanrim) https://t.co/sRUpRpGZ3y,https://vine.co/v/iiI3wmqXYmA,13,10,Teddy,,3108.0,1127.0,,,,,,,,,,,
692017291282812928,2016-01-26,Twitter for iPhone,This is Kingsley Wellensworth III. He owns 7 range rovers. Has a cardigan collection. Would rather be sailing. 9/10 https://t.co/BE4ahQ0IO2,https://twitter.com/dog_rates/status/692017291282812928/photo/1,9,10,Kingsley,,2663.0,866.0,https://pbs.twimg.com/media/CZqKDZTVIAEvtbc.jpg,1.0,tibetan terrier,0.247565,True,cocker spaniel,0.121377,True,bow tie,0.0993625,False
691820333922455552,2016-01-26,Twitter for iPhone,This is Brockly. He's an uber driver. Falls asleep at the wheel often. Irresponsible af 8/10 would totally still pet https://t.co/fn1oUlS69Z,https://twitter.com/dog_rates/status/691820333922455552/photo/1,8,10,Brockly,,3625.0,1482.0,,,,,,,,,,,
691793053716221953,2016-01-26,Vine - Make a Scene,We usually don't rate penguins but this one is in need of a confidence boost after that slide. 10/10 https://t.co/qnMJHBxPuo,https://vine.co/v/OTTVAKw6YlW,10,10,,,7448.0,3808.0,,,,,,,,,,,
691756958957883396,2016-01-25,Twitter for iPhone,"THE BRITISH ARE COMING
THE BRITISH ARE COMING
10/10 https://t.co/frGWV7IP6J",https://twitter.com/dog_rates/status/691756958957883396/photo/1,10,10,,,2587.0,881.0,https://pbs.twimg.com/media/CZmdSD8UcAAnY5R.jpg,1.0,saint bernard,0.342571,True,boxer,0.289096,True,pembroke,0.0764633999999999,True
691675652215414786,2016-01-25,Twitter for iPhone,This is Richie and Plip. They are the best of pals. Do everything together. 10/10 for both https://t.co/KMdwNgONkV,https://twitter.com/dog_rates/status/691675652215414786/photo/1,10,10,Richie,,1788.0,458.0,https://pbs.twimg.com/media/CZlTVL4WkAEpVR5.jpg,1.0,chihuahua,0.182898,True,teddy,0.128077,False,west highland white terrier,0.0978748,True
691483041324204033,2016-01-25,Twitter for iPhone,When bae says they can't go out but you see them with someone else that same night. 5/10 &amp; 10/10 for heartbroken pup https://t.co/aenk0KpoWM,"https://twitter.com/dog_rates/status/691483041324204033/photo/1,https://twitter.com/dog_rates/status/691483041324204033/photo/1,https://twitter.com/dog_rates/status/691483041324204033/photo/1,https://twitter.com/dog_rates/status/691483041324204033/photo/1",5,10,,,2183.0,499.0,https://pbs.twimg.com/media/CZikKBIWYAA40Az.jpg,1.0,bloodhound,0.886232,True,black-and-tan coonhound,0.0774196,True,gordon setter,0.00982643,True
691459709405118465,2016-01-25,Twitter for iPhone,Say hello to Leo. He's a Fallopian Puffalope. Precious af. 12/10 would cuddle https://t.co/LZEi0DpRsH,"https://twitter.com/dog_rates/status/691459709405118465/photo/1,https://twitter.com/dog_rates/status/691459709405118465/photo/1",12,10,Leo,,3709.0,1012.0,https://pbs.twimg.com/media/CZiO7mWUEAAa4zo.jpg,1.0,shetland sheepdog,0.5512060000000001,True,collie,0.232544,True,border collie,0.0952182,True
691444869282295808,2016-01-25,Twitter for iPhone,This is Bailey. She likes flowers. 12/10 https://t.co/YBENhr24FV,"https://twitter.com/dog_rates/status/691444869282295808/photo/1,https://twitter.com/dog_rates/status/691444869282295808/photo/1",12,10,Bailey,,2426.0,747.0,https://pbs.twimg.com/media/CZiBcJhWQAATXNK.jpg,2.0,bernese mountain dog,0.767563,True,border collie,0.0858046,True,entlebucher,0.0437693,True
691416866452082688,2016-01-25,Twitter for iPhone,I present to you... Dog Jesus. 13/10 (he could be sitting on a rock but I doubt it) https://t.co/fR1P3g5I6k,https://twitter.com/dog_rates/status/691416866452082688/photo/1,13,10,,,17749.0,6870.0,https://pbs.twimg.com/media/CZhn-QAWwAASQan.jpg,1.0,lakeland terrier,0.530104,True,irish terrier,0.197314,True,airedale,0.0825146,True
691321916024623104,2016-01-24,Twitter for iPhone,This is Molly. She's a Peruvian Niddlewog. Loves her new hat. 11/10 would totally pet https://t.co/g4fiS8A9Ab,https://twitter.com/dog_rates/status/691321916024623104/photo/1,11,10,Molly,,2365.0,595.0,https://pbs.twimg.com/media/CZgRmk0UcAAxeuQ.jpg,1.0,rottweiler,0.508981,True,german shepherd,0.2078969999999999,True,kelpie,0.0943533,True
691096613310316544,2016-01-24,Twitter for iPhone,Here we see one dog giving a puptalk to another dog. Both are focused af. Left one has powerful feet. 11/10 for both https://t.co/fUacc13OrW,https://twitter.com/dog_rates/status/691096613310316544/photo/1,11,10,,,2748.0,792.0,https://pbs.twimg.com/media/CZdEq-AUMAAWayR.jpg,1.0,borzoi,0.4412689999999999,True,llama,0.2782699999999999,False,arabian camel,0.0635034999999999,False
691090071332753408,2016-01-24,Twitter for iPhone,Happy Saturday here's a dog in a mailbox. 12/10 https://t.co/MM7tb4HpEY,https://twitter.com/dog_rates/status/691090071332753408/photo/1,12,10,,,1596.0,305.0,,,,,,,,,,,
690989312272396288,2016-01-23,Vine - Make a Scene,We've got a doggy down. Requesting backup. 12/10 for both. Please enjoy  https://t.co/pmarb2dG0e,https://vine.co/v/iOZKZEU2nHq,12,10,,,5420.0,2600.0,,,,,,,,,,,
690959652130045952,2016-01-23,Twitter for iPhone,This golden is happy to refute the soft mouth egg test. Not a fan of sweeping generalizations. 11/10 #notallpuppers https://t.co/DgXYBDMM3E,"https://twitter.com/dog_rates/status/690959652130045952/photo/1,https://twitter.com/dog_rates/status/690959652130045952/photo/1,https://twitter.com/dog_rates/status/690959652130045952/photo/1,https://twitter.com/dog_rates/status/690959652130045952/photo/1",11,10,,,3300.0,1109.0,https://pbs.twimg.com/media/CZbIIM-WkAIPClg.jpg,2.0,golden retriever,0.862964,True,labrador retriever,0.0448653,True,saluki,0.0124678,True
690938899477221376,2016-01-23,Twitter for iPhone,"She thought the sunset was pretty, but I thought she was prettier. 10/10 https://t.co/HSL3mnP5NX",https://twitter.com/dog_rates/status/690938899477221376/photo/1,10,10,,,3755.0,1736.0,,,,,,,,,,,
690932576555528194,2016-01-23,Twitter for iPhone,This is Buddy. He's testing out the water. Such caution. Much reserve. 12/10 https://t.co/FQZGSQIQLS,https://twitter.com/dog_rates/status/690932576555528194/photo/1,12,10,Buddy,,3013.0,898.0,,,,,,,,,,,
690735892932222976,2016-01-23,Twitter for iPhone,Say hello to Peaches. She's a Dingleberry Zanderfloof. 13/10 would caress lots https://t.co/YrhkrTsoTt,"https://twitter.com/dog_rates/status/690735892932222976/photo/1,https://twitter.com/dog_rates/status/690735892932222976/photo/1",13,10,Peaches,,3474.0,1143.0,https://pbs.twimg.com/media/CZX8nyeVAAEstKM.jpg,1.0,golden retriever,0.883229,True,labrador retriever,0.109635,True,kuvasz,0.00279507,True
690728923253055490,2016-01-23,Twitter for iPhone,This is Vinscent. He was just questioned about his recent credit card spending. 8/10 https://t.co/qOD4G19A2u,https://twitter.com/dog_rates/status/690728923253055490/photo/1,8,10,Vinscent,,1991.0,464.0,https://pbs.twimg.com/media/CZX2SxaXEAEcnR6.jpg,1.0,kuvasz,0.422806,True,golden retriever,0.291586,True,great pyrenees,0.0761892,True
690690673629138944,2016-01-23,Twitter for iPhone,This is Cedrick. He's a spookster. Did me a discomfort. 10/10 would pet with a purpose https://t.co/yS7T4gxKod,https://twitter.com/dog_rates/status/690690673629138944/photo/1,10,10,Cedrick,,2136.0,743.0,,,,,,,,,,,
690649993829576704,2016-01-22,Twitter for iPhone,This is Hazel. She's a gymnast. Training hard for Rio. 11/10 focused af https://t.co/CneG2ZbxHP,https://twitter.com/dog_rates/status/690649993829576704/photo/1,11,10,Hazel,,1195.0,245.0,,,,,,,,,,,
690607260360429569,2016-01-22,Twitter for iPhone,12/10 @LightningHoltt,,12,10,,,279.0,14.0,,,,,,,,,,,
690597161306841088,2016-01-22,Twitter for iPhone,This is Lolo. She's America af. Behind in science &amp; math but can say whatever she wants on Twitter. 11/10 ...Merica https://t.co/Nwi3SYe8KA,https://twitter.com/dog_rates/status/690597161306841088/photo/1,11,10,Lolo,,1777.0,544.0,https://pbs.twimg.com/media/CZV-c9NVIAEWtiU.jpg,1.0,lhasa,0.0974997,True,koala,0.0919339,False,sunglasses,0.0915048,False
690400367696297985,2016-01-22,Twitter for iPhone,"This is Eriq. His friend just reminded him of last year's super bowl. Not cool friend
10/10 for Eriq
6/10 for friend https://t.co/PlEXTofdpf",https://twitter.com/dog_rates/status/690400367696297985/photo/1,10,10,Eriq,,1737.0,406.0,https://pbs.twimg.com/media/CZTLeBuWIAAFkeR.jpg,1.0,pembroke,0.426459,True,papillon,0.317368,True,shetland sheepdog,0.0776159999999999,True
690374419777196032,2016-01-22,Twitter for iPhone,This is Phred. He's an Albanian Flepperkush. Tongue is rather impressive if I'm honest. Perhaps even legendary 11/10 https://t.co/VpfFCKE28C,https://twitter.com/dog_rates/status/690374419777196032/photo/1,11,10,Phred,,2958.0,757.0,https://pbs.twimg.com/media/CZSz3vWXEAACElU.jpg,1.0,kuvasz,0.2863449999999999,True,labrador retriever,0.107144,True,ice bear,0.0850858,False
690360449368465409,2016-01-22,Twitter for iPhone,Stop sending in lobsters. This is the final warning. We only rate dogs. Thank you... 9/10 https://t.co/B9ZXXKJYNx,https://twitter.com/dog_rates/status/690360449368465409/photo/1,9,10,the,,2438.0,786.0,https://pbs.twimg.com/media/CZSnKw8WwAAAN7q.jpg,1.0,pug,0.686933,True,french bulldog,0.0763587,True,brabancon griffon,0.0350069999999999,True
690348396616552449,2016-01-22,Vine - Make a Scene,This is Oddie. He's trying to communicate. 12/10 very solid effort (vid by @kaleseyy) https://t.co/JjxriLqZOL,https://vine.co/v/iejBWerY9X2,12,10,Oddie,,1364.0,460.0,,,,,,,,,,,
690248561355657216,2016-01-21,Twitter for iPhone,This is Maxwell. That's his moped. He rents it out for others to use as long as he can come also. 11/10 great dog https://t.co/IF5kKaO945,https://twitter.com/dog_rates/status/690248561355657216/photo/1,11,10,Maxwell,,1534.0,369.0,,,,,,,,,,,
690021994562220032,2016-01-21,Twitter for iPhone,"Say hello to Geoff (pronounced ""Kyle""). He accidentally opened the front facing camera. 10/10 https://t.co/TmlwQWnmRC",https://twitter.com/dog_rates/status/690021994562220032/photo/1,10,10,Geoff,,2570.0,914.0,,,,,,,,,,,
690015576308211712,2016-01-21,Twitter for iPhone,This pupper can only sleep on shoes. It's a crippling disease. Tearing his family apart. 12/10 I'd totally pet tho https://t.co/03XlvS8izg,"https://twitter.com/dog_rates/status/690015576308211712/photo/1,https://twitter.com/dog_rates/status/690015576308211712/photo/1",12,10,,pupper,2291.0,656.0,https://pbs.twimg.com/media/CZNtgWhWkAAbq3W.jpg,2.0,malamute,0.949609,True,siberian husky,0.0330837,True,eskimo dog,0.0166627,True
690005060500217858,2016-01-21,Twitter for iPhone,"""I'm the only one that ever does anything in this household"" 10/10 https://t.co/V8HcVIh4jt",https://twitter.com/dog_rates/status/690005060500217858/photo/1,10,10,,,3361.0,1532.0,https://pbs.twimg.com/media/CZNj8N-WQAMXASZ.jpg,1.0,samoyed,0.270287,True,great pyrenees,0.114027,True,teddy,0.0724748,False
689999384604450816,2016-01-21,Twitter for iPhone,This is Covach. He's trying to melt the snow. 10/10 we all believe in you buddy https://t.co/fgMaP2zDMt,https://twitter.com/dog_rates/status/689999384604450816/photo/1,10,10,Covach,,1302.0,328.0,https://pbs.twimg.com/media/CZNexghWAAAYnT-.jpg,1.0,standard poodle,0.444499,True,english springer,0.12983,True,pug,0.0738057,True
689993469801164801,2016-01-21,Vine - Make a Scene,Here we are witnessing a rare High Stepping Alaskan Floofer. 12/10 dangerously petable (vid by @TheMrsNux) https://t.co/K4s9IJh2jm,https://vine.co/v/ienexVMZgi5,12,10,,floofer,1347.0,403.0,,,,,,,,,,,
689977555533848577,2016-01-21,Twitter for iPhone,Happy Wednesday here's a pup wearing a beret. 12/10 please enjoy https://t.co/MXedEzSHIf,https://twitter.com/dog_rates/status/689977555533848577/photo/1,12,10,,,1261.0,406.0,,,,,,,,,,,
689905486972461056,2016-01-20,Twitter for iPhone,"Say hello to Gizmo. He's quite the pupper. Confused by bed, but agile af. Can barely catch on camera. 11/10 so quick https://t.co/IE4ZblyZRY","https://twitter.com/dog_rates/status/689905486972461056/photo/1,https://twitter.com/dog_rates/status/689905486972461056/photo/1,https://twitter.com/dog_rates/status/689905486972461056/photo/1,https://twitter.com/dog_rates/status/689905486972461056/photo/1",11,10,Gizmo,pupper,2253.0,618.0,https://pbs.twimg.com/media/CZMJYCRVAAE35Wk.jpg,4.0,pomeranian,0.943331,True,shetland sheepdog,0.0236750999999999,True,chow,0.00716495,True
689877686181715968,2016-01-20,Twitter for iPhone,This is Durg. He's trying to conquer his fear of trampolines. 9/10 it's not working https://t.co/5iH08ltkoe,https://twitter.com/dog_rates/status/689877686181715968/photo/1,9,10,Durg,,2790.0,1037.0,https://pbs.twimg.com/media/CZLwGAIWQAIYsTx.jpg,1.0,old english sheepdog,0.269155,True,tibetan terrier,0.111496,True,lakeland terrier,0.104939,True
689835978131935233,2016-01-20,Twitter for iPhone,Meet Fynn &amp; Taco. Fynn is an all-powerful leaf lord and Taco is in the wrong place at the wrong time. 11/10 &amp; 10/10 https://t.co/MuqHPvtL8c,https://twitter.com/dog_rates/status/689835978131935233/photo/1,11,10,Fynn,,2008.0,687.0,https://pbs.twimg.com/media/CZLKJpDWQAA-5u4.jpg,1.0,collie,0.600186,True,shetland sheepdog,0.298939,True,borzoi,0.0226155999999999,True
689661964914655233,2016-01-20,Twitter for iPhone,Meet Luca. He's a Butternut Scooperfloof. Glorious tongue. 12/10 would pet really well https://t.co/VcxZQPNZaV,https://twitter.com/dog_rates/status/689661964914655233/photo/1,12,10,Luca,,2985.0,849.0,https://pbs.twimg.com/media/CZIr5gFUsAAvnif.jpg,1.0,italian greyhound,0.322818,True,whippet,0.246966,True,chihuahua,0.122541,True
689659372465688576,2016-01-20,Twitter for iPhone,This is Ricky. He's being escorted out of the dog park for talking shit about the other dogs. 8/10 not cool Ricky https://t.co/XtDkrsdEfF,https://twitter.com/dog_rates/status/689659372465688576/photo/1,8,10,Ricky,,9484.0,3451.0,,,,,,,,,,,
689623661272240129,2016-01-20,Twitter for iPhone,This is Lucy. She's terrified of the stuffed billed dog. 10/10 stay strong pupper https://t.co/QnvSjjyh7n,"https://twitter.com/dog_rates/status/689623661272240129/photo/1,https://twitter.com/dog_rates/status/689623661272240129/photo/1",10,10,Lucy,pupper,2029.0,576.0,https://pbs.twimg.com/media/CZIJD2SWIAMJgNI.jpg,1.0,toy poodle,0.279604,True,mashed potato,0.208564,False,labrador retriever,0.0774808999999999,True
689599056876867584,2016-01-20,Twitter for iPhone,Here we see 33 dogs posing for a picture. All get 11/10 for superb cooperation https://t.co/TRAri5iHzd,https://twitter.com/dog_rates/status/689599056876867584/photo/1,11,10,,,10700.0,4996.0,,,,,,,,,,,
689557536375177216,2016-01-19,Twitter for iPhone,Downright majestic af 12/10 https://t.co/WFh2FEbYzj,https://twitter.com/dog_rates/status/689557536375177216/photo/1,12,10,,,1891.0,401.0,https://pbs.twimg.com/media/CZHM60BWIAA4AY4.jpg,1.0,eskimo dog,0.169482,True,siberian husky,0.161655,True,dingo,0.154414,False
689517482558820352,2016-01-19,Twitter for iPhone,This is Carl. He just wants to make sure you're having a good day. 12/10 just a swell pup https://t.co/Wk3XCnmDvm,"https://twitter.com/dog_rates/status/689517482558820352/photo/1,https://twitter.com/dog_rates/status/689517482558820352/photo/1,https://twitter.com/dog_rates/status/689517482558820352/photo/1",12,10,Carl,,3115.0,1291.0,https://pbs.twimg.com/media/CZGofjJW0AINjN9.jpg,1.0,pembroke,0.799319,True,cardigan,0.1895369999999999,True,papillon,0.00338619,True
689289219123089408,2016-01-19,Twitter for iPhone,Someone sent me this without any context and every aspect of it is spectacular. 13/10 please enjoy https://t.co/Rxrd4hPmp4,https://twitter.com/dog_rates/status/689289219123089408/video/1,13,10,,,2065.0,843.0,,,,,,,,,,,
689283819090870273,2016-01-19,Twitter for iPhone,Say hello to Chipson. He's aerodynamic af. No eyes (devastating). 9/10 would make sure he didn't bump into stuff https://t.co/V62rIva61J,https://twitter.com/dog_rates/status/689283819090870273/photo/1,9,10,Chipson,,3002.0,996.0,https://pbs.twimg.com/media/CZDT-mZWsAEK9BH.jpg,1.0,scotch terrier,0.267979,True,affenpinscher,0.199619,True,cairn,0.127469,True
689280876073582592,2016-01-19,Twitter for iPhone,This is Herald. He wants you to know he could steal your girl at any moment. 10/10 https://t.co/JR7hLnlgeS,"https://twitter.com/dog_rates/status/689280876073582592/photo/1,https://twitter.com/dog_rates/status/689280876073582592/photo/1,https://twitter.com/dog_rates/status/689280876073582592/photo/1,https://twitter.com/dog_rates/status/689280876073582592/photo/1",10,10,Herald,,1818.0,637.0,https://pbs.twimg.com/media/CZDRTAPUoAEaqxF.jpg,3.0,chihuahua,0.6375460000000001,True,american staffordshire terrier,0.150694,True,staffordshire bullterrier,0.103953,True
689275259254616065,2016-01-19,Twitter for iPhone,Meet Lucky. He was showing his friends an extreme pogo stick trick when he completely lost control. 10/10 still rad https://t.co/K55XrIoePl,https://twitter.com/dog_rates/status/689275259254616065/photo/1,10,10,Lucky,,1049.0,223.0,https://pbs.twimg.com/media/CZDMMY0WEAAQYjQ.jpg,1.0,american staffordshire terrier,0.215161,True,chesapeake bay retriever,0.0790509,True,doberman,0.0702259,True
689255633275777024,2016-01-19,Vine - Make a Scene,This is Ferg. He swallowed a chainsaw. 1 like = 1 prayer 10/10 remain calm Ferg (vid by @calebturer) https://t.co/gOH51Y8Yh1,https://vine.co/v/iOL792n5hz2,10,10,Ferg,,2336.0,966.0,,,,,,,,,,,
689154315265683456,2016-01-18,Twitter for iPhone,We normally don't rate birds but I feel bad cos this one forgot to fly south for the winter. 9/10 just wants a bath https://t.co/o47yitCn9N,https://twitter.com/dog_rates/status/689154315265683456/photo/1,9,10,,,2845.0,894.0,https://pbs.twimg.com/media/CZBeMMVUwAEdVqI.jpg,1.0,cocker spaniel,0.816044,True,golden retriever,0.0541354,True,airedale,0.0306481,True
689143371370250240,2016-01-18,Twitter for iPhone,Meet Trip. He likes wearing costumes that aren't consistent with the season to screw with people 10/10 tricky pupper https://t.co/40w7TI5Axv,https://twitter.com/dog_rates/status/689143371370250240/photo/1,10,10,Trip,pupper,1856.0,454.0,https://pbs.twimg.com/media/CZBUO2UWsAAKehS.jpg,1.0,english springer,0.3037809999999999,True,papillon,0.165132,True,welsh springer spaniel,0.149051,True
688916208532455424,2016-01-18,Twitter for iPhone,This pupper just wants to say hello. 11/10 would knock down fence for https://t.co/A8X8fwS78x,"https://twitter.com/dog_rates/status/688916208532455424/photo/1,https://twitter.com/dog_rates/status/688916208532455424/photo/1",11,10,,pupper,2485.0,770.0,https://pbs.twimg.com/media/CY-Fn1FWEAQhzhs.jpg,1.0,pembroke,0.430544,True,red fox,0.206576,False,pomeranian,0.154352,True
688908934925697024,2016-01-18,Twitter for iPhone,Meet Clarence. He does parkour. 8/10 very talented dog https://t.co/WpSFZm7RPH,https://twitter.com/dog_rates/status/688908934925697024/photo/1,8,10,Clarence,,1933.0,705.0,,,,,,,,,,,
688898160958271489,2016-01-18,Twitter for iPhone,When you have a ton of work to do but then remember you have tomorrow off. 10/10 https://t.co/MfEaMUFYTx,"https://twitter.com/dog_rates/status/688898160958271489/photo/1,https://twitter.com/dog_rates/status/688898160958271489/photo/1",10,10,,,1914.0,708.0,https://pbs.twimg.com/media/CY91OENWUAE5agj.jpg,1.0,ibizan hound,0.8531700000000001,True,chihuahua,0.0398973,True,italian greyhound,0.0352196,True
688894073864884227,2016-01-18,Twitter for iPhone,This is Hamrick. He's covered in corn flakes. Silly pupper. Looks congested. 7/10 considerably petable https://t.co/ROPZcAMQKI,https://twitter.com/dog_rates/status/688894073864884227/photo/1,7,10,Hamrick,pupper,2055.0,617.0,,,,,,,,,,,
688828561667567616,2016-01-17,Twitter for iPhone,Say hello to Brad. His car probably has a spoiler. Tan year round. Likes your insta pic but doesn't text back. 9/10 https://t.co/dfCCK3tWfr,https://twitter.com/dog_rates/status/688828561667567616/photo/1,9,10,Brad,,1269.0,320.0,https://pbs.twimg.com/media/CY816snW8AYltrQ.jpg,1.0,cardigan,0.6142310000000001,True,skunk,0.139392,False,toilet tissue,0.0311582,False
